ptstiobench-17092015

 ,"ptstiobench"
Processor,4 x Intel Core i7 9xx (Nehalem Class Core i7) @ 2.93GHz (4 Cores)
Motherboard,OpenStack Foundation Nova v2014.2.2
Chipset,Intel 440FX- 82441FX PMC
Memory,1 x 8192 MB RAM
Disk,78GB
Graphics,Cirrus Logic GD 5446
Network,Red Hat Virtio device
OS,Debian 8.2
Kernel,3.16.0-4-amd64 (x86_64)
Compiler,GCC 4.9.2
File-System,ext4
System Layer,KVM

 ,"ptstiobench"
"Threaded I/O Tester - Test: Read - Size Per Thread: 32MB - Thread Count: 4",2706.68
"Threaded I/O Tester - Test: Read - Size Per Thread: 32MB - Thread Count: 8",2687.19
"Threaded I/O Tester - Test: Read - Size Per Thread: 64MB - Thread Count: 4",2658.78
"Threaded I/O Tester - Test: Read - Size Per Thread: 64MB - Thread Count: 8",3398.84
"Threaded I/O Tester - Test: Read - Size Per Thread: 128MB - Thread Count: 4",2600.84
"Threaded I/O Tester - Test: Read - Size Per Thread: 128MB - Thread Count: 8",2998.76
"Threaded I/O Tester - Test: Read - Size Per Thread: 256MB - Thread Count: 4",2779.02
"Threaded I/O Tester - Test: Read - Size Per Thread: 256MB - Thread Count: 8",2841.41
"Threaded I/O Tester - Test: Read - Size Per Thread: 32MB - Thread Count: 16",2988.15
"Threaded I/O Tester - Test: Read - Size Per Thread: 32MB - Thread Count: 32",2713.41
"Threaded I/O Tester - Test: Read - Size Per Thread: 64MB - Thread Count: 16",2651.05
"Threaded I/O Tester - Test: Read - Size Per Thread: 64MB - Thread Count: 32",2593.56
"Threaded I/O Tester - Test: Write - Size Per Thread: 32MB - Thread Count: 4",5.07
"Threaded I/O Tester - Test: Write - Size Per Thread: 32MB - Thread Count: 8",8.04
"Threaded I/O Tester - Test: Write - Size Per Thread: 64MB - Thread Count: 4",5.00
"Threaded I/O Tester - Test: Write - Size Per Thread: 64MB - Thread Count: 8",8.19
"Threaded I/O Tester - Test: Read - Size Per Thread: 128MB - Thread Count: 16",2588.33
"Threaded I/O Tester - Test: Read - Size Per Thread: 128MB - Thread Count: 32",2680.32
"Threaded I/O Tester - Test: Read - Size Per Thread: 256MB - Thread Count: 16",2817.47
"Threaded I/O Tester - Test: Read - Size Per Thread: 256MB - Thread Count: 32",51.33
"Threaded I/O Tester - Test: Write - Size Per Thread: 128MB - Thread Count: 4",4.93
"Threaded I/O Tester - Test: Write - Size Per Thread: 128MB - Thread Count: 8",8.01
"Threaded I/O Tester - Test: Write - Size Per Thread: 256MB - Thread Count: 4",4.65
"Threaded I/O Tester - Test: Write - Size Per Thread: 256MB - Thread Count: 8",8.02
"Threaded I/O Tester - Test: Write - Size Per Thread: 32MB - Thread Count: 16",11.87
"Threaded I/O Tester - Test: Write - Size Per Thread: 32MB - Thread Count: 32",14.27
"Threaded I/O Tester - Test: Write - Size Per Thread: 64MB - Thread Count: 16",11.89
"Threaded I/O Tester - Test: Write - Size Per Thread: 64MB - Thread Count: 32",14.21
"Threaded I/O Tester - Test: Write - Size Per Thread: 128MB - Thread Count: 16",11.97
"Threaded I/O Tester - Test: Write - Size Per Thread: 128MB - Thread Count: 32",14.33
"Threaded I/O Tester - Test: Write - Size Per Thread: 256MB - Thread Count: 16",11.74
"Threaded I/O Tester - Test: Write - Size Per Thread: 256MB - Thread Count: 32",14.08
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 32MB - Thread Count: 4",2193.95
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 32MB - Thread Count: 8",2340.79
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 64MB - Thread Count: 4",2022.77
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 64MB - Thread Count: 8",1865.06
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 128MB - Thread Count: 4",1929.05
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 128MB - Thread Count: 8",2043.14
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 256MB - Thread Count: 4",1648.57
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 256MB - Thread Count: 8",1848.84
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 32MB - Thread Count: 16",2704.79
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 32MB - Thread Count: 32",2599.38
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 64MB - Thread Count: 16",2420.63
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 64MB - Thread Count: 32",2432.91
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 32MB - Thread Count: 4",6.53
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 32MB - Thread Count: 8",5.50
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 64MB - Thread Count: 4",5.80
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 64MB - Thread Count: 8",5.13
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 128MB - Thread Count: 16",2016.52
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 128MB - Thread Count: 32",2069.71
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 256MB - Thread Count: 16",1657.54
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 256MB - Thread Count: 32",40.89
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 128MB - Thread Count: 4",5.59
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 128MB - Thread Count: 8",5.40
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 256MB - Thread Count: 4",5.68
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 256MB - Thread Count: 8",5.36
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 32MB - Thread Count: 16",5.05
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 32MB - Thread Count: 32",5.12
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 64MB - Thread Count: 16",5.16
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 64MB - Thread Count: 32",5.29
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 128MB - Thread Count: 16",5.51
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 128MB - Thread Count: 32",5.19
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 256MB - Thread Count: 16",5.46
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 256MB - Thread Count: 32",4.20

