ptstiobench-14122015

 ,"ptscpu","ptsdisk","ptsmemory","ptstiobench"
Processor,4 x Intel Core i7 9xx (Nehalem Class Core i7) @ 2.93GHz (4 Cores),4 x Intel Core i7 9xx (Nehalem Class Core i7) @ 2.93GHz (4 Cores),4 x Intel Core i7 9xx (Nehalem Class Core i7) @ 2.93GHz (4 Cores),4 x Intel Core i7 9xx (Nehalem Class Core i7) @ 2.93GHz (4 Cores)
Motherboard,OpenStack Foundation Nova v2015.1.2,OpenStack Foundation Nova v2015.1.2,OpenStack Foundation Nova v2015.1.2,OpenStack Foundation Nova v2015.1.2
Chipset,Intel 440FX- 82441FX PMC,Intel 440FX- 82441FX PMC,Intel 440FX- 82441FX PMC,Intel 440FX- 82441FX PMC
Memory,8192MB,8192MB,8192MB,8192MB
Disk,38GB,38GB,38GB,38GB
Graphics,Cirrus Logic GD 5446,Cirrus Logic GD 5446,Cirrus Logic GD 5446,Cirrus Logic GD 5446
Network,Red Hat Virtio device,Red Hat Virtio device,Red Hat Virtio device,Red Hat Virtio device
OS,CentOS 6.7,CentOS 6.7,CentOS 6.7,CentOS 6.7
Kernel,2.6.32-573.8.1.el6.x86_64 (x86_64),2.6.32-573.8.1.el6.x86_64 (x86_64),2.6.32-573.8.1.el6.x86_64 (x86_64),2.6.32-573.8.1.el6.x86_64 (x86_64)
Compiler,GCC 4.4.7 20120313,GCC 4.4.7 20120313,GCC 4.4.7 20120313,GCC 4.4.7 20120313
File-System,ext4,ext4,ext4,ext4

 ,"ptscpu","ptsdisk","ptsmemory","ptstiobench"
"Stream - Type: Copy",8264.81
"Stream - Type: Scale",8075.60
"Stream - Type: Triad",9511.42
"Stream - Type: Add",9225.73
"Timed MAFFT Alignment - Multiple Sequence Alignment",11.22
"TSCP - AI Chess Performance",754306
"John The Ripper - Traditional DES",10317000
"John The Ripper - Blowfish",3017
"x264 - H.264 Video Encoding",54.76
"Himeno Benchmark - Poisson Pressure Solver",1167.85
"C-Ray - Total Time",69.28
"LAME MP3 Encoding - WAV To MP3",27.34
"FFmpeg - H.264 HD To NTSC DV",35.06
"OpenSSL - RSA 4096-bit Performance",274.47
"AIO-Stress - Random Write",503.19
"SQLite - Timed SQLite Insertions",171.67
"Dbench - 12 Clients",149.01
"Dbench - 48 Clients",327.51
"Dbench - 128 Clients",432.70
"Dbench - 1 Clients",39.70
"IOzone - 8GB Read Performance",165.20
"IOzone - 8GB Write Performance",60.06
"Threaded I/O Tester - 64MB Random Read - 32 Threads",1810.48
"Threaded I/O Tester - 64MB Random Write - 32 Threads",10.51
"Compile Bench - Test: Compile",116.54
"Compile Bench - Test: Initial Create",44.93
"Compile Bench - Test: Read Compiled Tree",165.19
"Unpacking The Linux Kernel - linux-2.6.32.tar.bz2",29.66
"PostMark - Disk Transaction Performance",2403
"Gzip Compression - 2GB File Compression",22.14
"RAMspeed SMP - Integer Add",7899.05
"RAMspeed SMP - Integer Copy",7909.13
"RAMspeed SMP - Integer Scale",7899.89
"RAMspeed SMP - Floating-Point Add",8748.77
"Stream - Add",8611.70
"Stream - Copy",8477.01
"Stream - Scale",8304.14
"CacheBench - Read Cache",2263.05
"CacheBench - Write Cache",8403.45
"Threaded I/O Tester - Test: Read - Size Per Thread: 32MB - Thread Count: 4",1671.50
"Threaded I/O Tester - Test: Read - Size Per Thread: 32MB - Thread Count: 8",1868.03
"Threaded I/O Tester - Test: Read - Size Per Thread: 64MB - Thread Count: 4",1802.61
"Threaded I/O Tester - Test: Read - Size Per Thread: 64MB - Thread Count: 8",1753.89
"Threaded I/O Tester - Test: Read - Size Per Thread: 128MB - Thread Count: 4",1818.34
"Threaded I/O Tester - Test: Read - Size Per Thread: 128MB - Thread Count: 8",1916.83
"Threaded I/O Tester - Test: Read - Size Per Thread: 256MB - Thread Count: 4",1836.66
"Threaded I/O Tester - Test: Read - Size Per Thread: 256MB - Thread Count: 8",1918.74
"Threaded I/O Tester - Test: Read - Size Per Thread: 32MB - Thread Count: 16",1887.30
"Threaded I/O Tester - Test: Read - Size Per Thread: 32MB - Thread Count: 32",1895.42
"Threaded I/O Tester - Test: Read - Size Per Thread: 64MB - Thread Count: 16",1976.61
"Threaded I/O Tester - Test: Read - Size Per Thread: 64MB - Thread Count: 32",1950.39
